"skuId","reservationTerm","retailPrice","productName","armSkuName","skuName"
"DZH318Z0DF49/000R","3 Years","6566","Virtual Machines NCasT4 v3 Series","Standard_NC4as_T4_v3","NC4as T4 v3"
"DZH318Z0CGPD/004Z","3 Years","3368","Virtual Machines NVasv4 Series","Standard_NV4as_v4","NV4as v4"
"DZH318Z0CGPD/0050","1 Year","1633","Virtual Machines NVasv4 Series","Standard_NV4as_v4","NV4as v4"
"DZH318Z09B63/000J","3 Years","135539","ECadsv5 series DedicatedHost","ECadsv5 Type 1","Type 1"
"DZH318Z09B63/000M","1 Year","60240","ECadsv5 series DedicatedHost","ECadsv5 Type 1","Type 1"
"DZH318Z096SN/062Q","1 Year","28612","Virtual Machines Edsv5 Series","Standard_E64ds_v5","E64ds v5"
"DZH318Z096SN/062H","1 Year","28612","Virtual Machines Edsv5 Series","Standard_E64-16ds_v5","E64-16ds v5"
"DZH318Z096SN/062R","3 Years","55285","Virtual Machines Edsv5 Series","Standard_E64ds_v5","E64ds v5"
"DZH318Z096SN/062V","1 Year","28612","Virtual Machines Edsv5 Series","Standard_E64-32ds_v5","E64-32ds v5"
"DZH318Z096SN/062X","3 Years","55285","Virtual Machines Edsv5 Series","Standard_E64-32ds_v5","E64-32ds v5"
"DZH318Z096SN/062G","3 Years","55285","Virtual Machines Edsv5 Series","Standard_E64-16ds_v5","E64-16ds v5"
"DZH318Z08M9B/02G8","3 Years","50407","Virtual Machines Dldsv5 Series","Standard_D96lds_v5","D96lds v5"
"DZH318Z08M9B/02GH","1 Year","27537","Virtual Machines Dldsv5 Series","Standard_D96lds_v5","D96lds v5"
"DZH318Z0D1L7/01RS","3 Years","3036","Virtual Machines Ev4 Series","Standard_E4_v4","E4 v4"
"DZH318Z0D1L7/01RR","1 Year","1571","Virtual Machines Ev4 Series","Standard_E4_v4","E4 v4"
"DZH318Z092QL/00ZH","1 Year","920","Virtual Machines Dpldsv5 Series","Standard_D4plds_v5","Standard_D4plds_v5"
"DZH318Z092QL/00ZF","3 Years","1778","Virtual Machines Dpldsv5 Series","Standard_D4plds_v5","Standard_D4plds_v5"
"DZH318Z0CSHL/03JB","1 Year","1571","Virtual Machines Esv4 Series","Standard_E4-2s_v4","E4-2s v4"
"DZH318Z0CSHL/03J9","3 Years","3036","Virtual Machines Esv4 Series","Standard_E4-2s_v4","E4-2s v4"
"DZH318Z096SN/063G","1 Year","1788","Virtual Machines Edsv5 Series","Standard_E4-2ds_v5","E4-2ds v5"
"DZH318Z096SN/062S","1 Year","1788","Virtual Machines Edsv5 Series","Standard_E4ds_v5","E4ds v5"
"DZH318Z096SN/062C","3 Years","3455","Virtual Machines Edsv5 Series","Standard_E4ds_v5","E4ds v5"
"DZH318Z096SN/063H","3 Years","3455","Virtual Machines Edsv5 Series","Standard_E4-2ds_v5","E4-2ds v5"
"DZH318Z0CXT1/0009","1 Year","35452","Dasv4 Series Dedicated Host","Dasv4_Type1","Dasv4 Type1"
"DZH318Z0CXT1/000L","3 Years","72795","Dasv4 Series Dedicated Host","Dasv4_Type1","Dasv4 Type1"
"DZH318Z0BQ4V/000T","1 Year","2875","Virtual Machines LS Series","Standard_L4s","L4s"
"DZH318Z096SR/0BVD","1 Year","37709","Virtual Machines Esv5 Series","Standard_E96-24s_v5","E96-24s v5"
"DZH318Z096SR/0BVG","3 Years","72861","Virtual Machines Esv5 Series","Standard_E96-48s_v5","E96-48s v5"
"DZH318Z096SR/0BVH","3 Years","72861","Virtual Machines Esv5 Series","Standard_E96s_v5","E96s v5"
"DZH318Z096SR/0BV8","3 Years","72861","Virtual Machines Esv5 Series","Standard_E96-24s_v5","E96-24s v5"
"DZH318Z096SR/0BVJ","1 Year","37709","Virtual Machines Esv5 Series","Standard_E96-48s_v5","E96-48s v5"
"DZH318Z096SR/0BVK","1 Year","37709","Virtual Machines Esv5 Series","Standard_E96s_v5","E96s v5"
"DZH318Z08NR7/01QZ","3 Years","73466","Virtual Machines Lsv3 Series","Standard_L64s_v3","Standard_L64s_v3"
"DZH318Z08NR7/01R0","1 Year","37316","Virtual Machines Lsv3 Series","Standard_L64s_v3","Standard_L64s_v3"
"DZH318Z09B67/000M","1 Year","55762","ECasv5 series DedicatedHost","ECasv5 Type 1","Type 1"
"DZH318Z09B67/000K","3 Years","125465","ECasv5 series DedicatedHost","ECasv5 Type 1","Type 1"
"DZH318Z0CSHL/03HJ","3 Years","15179","Virtual Machines Esv4 Series","Standard_E20s_v4","E20s v4"
"DZH318Z0CSHL/03HV","1 Year","7856","Virtual Machines Esv4 Series","Standard_E20s_v4","E20s v4"
"DZH318Z096SN/0633","3 Years","6911","Virtual Machines Edsv5 Series","Standard_E8-4ds_v5","E8-4ds v5"
"DZH318Z096SN/0637","3 Years","6911","Virtual Machines Edsv5 Series","Standard_E8ds_v5","E8ds v5"
"DZH318Z096SN/063C","1 Year","3577","Virtual Machines Edsv5 Series","Standard_E8-4ds_v5","E8-4ds v5"
"DZH318Z096SN/0639","1 Year","3577","Virtual Machines Edsv5 Series","Standard_E8ds_v5","E8ds v5"
"DZH318Z096SN/0636","3 Years","6911","Virtual Machines Edsv5 Series","Standard_E8-2ds_v5","E8-2ds v5"
"DZH318Z096SN/0634","1 Year","3577","Virtual Machines Edsv5 Series","Standard_E8-2ds_v5","E8-2ds v5"
"DZH318Z0D1L4/01D0","3 Years","18375","Virtual Machines Dv4 Series","Standard_D32_v4","D32 v4"
"DZH318Z0D1L4/01D2","1 Year","9510","Virtual Machines Dv4 Series","Standard_D32_v4","D32 v4"
"DZH318Z09LR5/00WR","3 Years","39294","Virtual Machines Ebsv5 Series","Standard_E48bs_v5","Standard_E48bs_v5"
"DZH318Z09LR5/00WS","1 Year","22079","Virtual Machines Ebsv5 Series","Standard_E48bs_v5","Standard_E48bs_v5"
"DZH318Z08M9J/039N","1 Year","786","Virtual Machines Ev5 Series","Standard_E2_v5","Standard_E2_v5"
"DZH318Z08M9J/039D","3 Years","1518","Virtual Machines Ev5 Series","Standard_E2_v5","Standard_E2_v5"
"DZH318Z0D1L7/01RT","1 Year","786","Virtual Machines Ev4 Series","Standard_E2_v4","E2 v4"
"DZH318Z0D1L7/01RQ","3 Years","1518","Virtual Machines Ev4 Series","Standard_E2_v4","E2 v4"
"DZH318Z0CSHK/02TP","1 Year","21459","Virtual Machines Edsv4 Series","Standard_E48ds_v4","E48ds v4"
"DZH318Z0CSHK/02TT","3 Years","41464","Virtual Machines Edsv4 Series","Standard_E48ds_v4","E48ds v4"
"DZH318Z0CSHL/03J0","3 Years","24287","Virtual Machines Esv4 Series","Standard_E32-8s_v4","E32-8s v4"
"DZH318Z0CSHL/03J3","1 Year","12570","Virtual Machines Esv4 Series","Standard_E32-8s_v4","E32-8s v4"
"DZH318Z0BX5L/03G4","1 Year","92149","Virtual Machines MSv2 Series","Standard_M128s_v2","M128s_v2"
"DZH318Z0BX5L/03G2","3 Years","133470","Virtual Machines MSv2 Series","Standard_M128s_v2","M128s_v2"
"DZH318Z08W2R/016V","1 Year","1292","Virtual Machines Dadsv5 Series","Standard_D4ads_v5","Standard_D4ads_v5"
"DZH318Z08W2R/016K","3 Years","2497","Virtual Machines Dadsv5 Series","Standard_D4ads_v5","Standard_D4ads_v5"
"DZH318Z0CM2D/0227","3 Years","51130","Virtual Machines Easv4 Series","Standard_E64-16as_v4","E64-16as_v4"
"DZH318Z0CM2D/0226","1 Year","25565","Virtual Machines Easv4 Series","Standard_E64-16as_v4","E64-16as_v4"
"DZH318Z08W2R/016P","1 Year","10337","Virtual Machines Dadsv5 Series","Standard_D32ads_v5","Standard_D32ads_v5"
"DZH318Z08W2R/016F","3 Years","19973","Virtual Machines Dadsv5 Series","Standard_D32ads_v5","Standard_D32ads_v5"
"DZH318Z0BQ4K/01DP","1 Year","14547","Virtual Machines Dv3 Series","Standard_D48_v3","D48 v3"
"DZH318Z0BQ50/01G7","1 Year","14547","Virtual Machines DSv3 Series","Standard_D48s_v3","D48s v3"
"DZH318Z0BQ4K/01DN","3 Years","28382","Virtual Machines Dv3 Series","Standard_D48_v3","D48 v3"
"DZH318Z0BQ50/01G3","3 Years","28382","Virtual Machines DSv3 Series","Standard_D48s_v3","D48s v3"
"DZH318Z09B6C/004V","3 Years","39357","DCasv5-series Linux","Standard_DC48as_v5","Standard_DC48as_v5"
"DZH318Z09B6C/004Z","1 Year","17492","DCasv5-series Linux","Standard_DC48as_v5","Standard_DC48as_v5"
"DZH318Z08M9L/02CZ","1 Year","24064","Virtual Machines Dlsv5 Series","Standard_D96ls_v5","D96ls v5"
"DZH318Z08M9L/02CX","3 Years","46497","Virtual Machines Dlsv5 Series","Standard_D96ls_v5","D96ls v5"
"DZH318Z0BQ35/01QF","3 Years","5699","Virtual Machines BS Series","Standard_B12ms","B12ms"
"DZH318Z0BQ35/01QG","1 Year","2953","Virtual Machines BS Series","Standard_B12ms","B12ms"
"DZH318Z0BQ4X/01D2","1 Year","12079","Virtual Machines FSv2 Series","Standard_F48s_v2","F48s v2"
"DZH318Z0BQ4X/01D0","3 Years","22074","Virtual Machines FSv2 Series","Standard_F48s_v2","F48s v2"
"DZH318Z0BQM3/001W","1 Year","16606","Virtual Machines LSv2 Series","Standard_L32s_v2","L32s v2"
"DZH318Z0BQM3/0021","3 Years","33082","Virtual Machines LSv2 Series","Standard_L32s_v2","L32s v2"
"DZH318Z0DB0Z/0036","3 Years","53433","ESv4 Series Dedicated Host","Esv4_Type1","Esv4 Type1"
"DZH318Z0DB0Z/0038","1 Year","27654","ESv4 Series Dedicated Host","Esv4_Type1","Esv4 Type1"
"DZH318Z09B6C/005W","3 Years","6559","DCasv5-series Linux","Standard_DC8as_v5","Standard_DC8as_v5"
"DZH318Z09B6C/005X","1 Year","2915","DCasv5-series Linux","Standard_DC8as_v5","Standard_DC8as_v5"
"DZH318Z096SR/0BW5","1 Year","7856","Virtual Machines Esv5 Series","Standard_E20s_v5","E20s v5"
"DZH318Z096SR/0BW6","3 Years","15179","Virtual Machines Esv5 Series","Standard_E20s_v5","E20s v5"
"DZH318Z09JCN/00Q6","3 Years","6825","Virtual Machines NVadsA10v5 Series","Standard_NV6ads_A10_v5","Standard_NV6ads_A10_v5"
"DZH318Z09JCN/00Q7","1 Year","3309","Virtual Machines NVadsA10v5 Series","Standard_NV6ads_A10_v5","Standard_NV6ads_A10_v5"
"DZH318Z0CM2C/007G","1 Year","16080","Virtual Machines Dasv4 Series","Standard_D48as_v4","D48as v4"
"DZH318Z0CM2C/007F","3 Years","33192","Virtual Machines Dasv4 Series","Standard_D48as_v4","D48as v4"
"DZH318Z0CM2B/0074","1 Year","16080","Virtual Machines Dav4 Series","Standard_D48a_v4","D48a v4"
"DZH318Z0CM2B/0072","3 Years","33192","Virtual Machines Dav4 Series","Standard_D48a_v4","D48a v4"
"DZH318Z0BQ5B/001B","3 Years","30388","Virtual Machines NDS Series","Standard_ND6s","ND6s"
"DZH318Z0BQ5B/0019","1 Year","14368","Virtual Machines NDS Series","Standard_ND6s","ND6s"
"DZH318Z08NQX/000M","1 Year","50323","DCdsv3 Series DedicatedHost","DCdsv3 Type1","Type 1"
"DZH318Z08NQX/000Q","3 Years","113227","DCdsv3 Series DedicatedHost","DCdsv3 Type1","Type 1"
"DZH318Z08NRF/0067","1 Year","15249","DCdsv3 Series Linux","Standard_DC16ds_v3","standard_DC16ds_v3"
"DZH318Z08NRF/0068","3 Years","34311","DCdsv3 Series Linux","Standard_DC16ds_v3","standard_DC16ds_v3"
"DZH318Z0BQ4R/03DN","1 Year","18785","Virtual Machines ESv3 Series","Standard_E48s_v3","E48s v3"
"DZH318Z0BQ4L/01MV","3 Years","37838","Virtual Machines Ev3 Series","Standard_E48_v3","E48 v3"
"DZH318Z0BQ4L/01MW","1 Year","18785","Virtual Machines Ev3 Series","Standard_E48_v3","E48 v3"
"DZH318Z0BQ4R/03DM","3 Years","37838","Virtual Machines ESv3 Series","Standard_E48s_v3","E48s v3"
"DZH318Z092SF/010X","1 Year","4507","Virtual Machines Dpdsv5 Series","Standard_D16pds_v5","Standard_D16pds_v5"
"DZH318Z092SF/010W","3 Years","8708","Virtual Machines Dpdsv5 Series","Standard_D16pds_v5","Standard_D16pds_v5"
"DZH318Z092SF/011L","1 Year","1127","Virtual Machines Dpdsv5 Series","Standard_D4pds_v5","Standard_D4pds_v5"
"DZH318Z092SF/011H","3 Years","2177","Virtual Machines Dpdsv5 Series","Standard_D4pds_v5","Standard_D4pds_v5"
"DZH318Z0CSHJ/01D2","1 Year","9510","Virtual Machines Dsv4 Series","Standard_D32s_v4","D32s v4"
"DZH318Z0CSHJ/01CX","3 Years","18375","Virtual Machines Dsv4 Series","Standard_D32s_v4","D32s v4"
"DZH318Z096SR/0BVV","3 Years","24287","Virtual Machines Esv5 Series","Standard_E32-16s_v5","E32-16s v5"
"DZH318Z096SR/0BW0","1 Year","12570","Virtual Machines Esv5 Series","Standard_E32-16s_v5","E32-16s v5"
"DZH318Z096SR/0BVX","3 Years","24287","Virtual Machines Esv5 Series","Standard_E32s_v5","E32s v5"
"DZH318Z096SR/0BVS","3 Years","24287","Virtual Machines Esv5 Series","Standard_E32-8s_v5","E32-8s v5"
"DZH318Z096SR/0BVR","1 Year","12570","Virtual Machines Esv5 Series","Standard_E32-8s_v5","E32-8s v5"
"DZH318Z096SR/0BVW","1 Year","12570","Virtual Machines Esv5 Series","Standard_E32s_v5","E32s v5"
"DZH318Z0BQ4W/01PC","3 Years","273957","Virtual Machines MS Series","Standard_M128-32ms","M128-32ms"
"DZH318Z0BQ4W/01Q4","1 Year","187714","Virtual Machines MS Series","Standard_M128-32ms","M128-32ms"
"DZH318Z0BQ4W/01NR","3 Years","273957","Virtual Machines MS Series","Standard_M128-64ms","M128-64ms"
"DZH318Z0BQ4W/01NQ","1 Year","187714","Virtual Machines MS Series","Standard_M128-64ms","M128-64ms"
"DZH318Z0BQ4W/05DR","3 Years","273957","Virtual Machines MS Series","Standard_M128m","M128m"
"DZH318Z0BQ4W/000R","1 Year","187714","Virtual Machines MS Series","Standard_M128ms","M128ms"
"DZH318Z0BQ4W/05F2","1 Year","187714","Virtual Machines MS Series","Standard_M128m","M128m"
"DZH318Z0BQ4W/001D","3 Years","273957","Virtual Machines MS Series","Standard_M128ms","M128ms"
"DZH318Z0CF0K/0047","1 Year","1612","Virtual Machines DCSv2 Series","Standard_DC2s_v2","DC2s v2"
"DZH318Z0CF0K/0046","3 Years","4533","Virtual Machines DCSv2 Series","Standard_DC2s_v2","DC2s v2"
"DZH318Z0DF49/000H","3 Years","15030","Virtual Machines NCasT4 v3 Series","Standard_NC16as_T4_v3","NC16asT4 v3"
"DZH318Z0DF49/000X","1 Year","8438","Virtual Machines NCasT4 v3 Series","Standard_NC16as_T4_v3","NC16asT4 v3"
"DZH318Z09LR5/00WT","1 Year","14720","Virtual Machines Ebsv5 Series","Standard_E32bs_v5","Standard_E32bs_v5"
"DZH318Z09LR5/00W7","3 Years","26196","Virtual Machines Ebsv5 Series","Standard_E32bs_v5","Standard_E32bs_v5"
"DZH318Z09LQP/02ZN","1 Year","63356","Virtual Machines Ebdsv5 Series","Standard_E112ibds_v5","Standard_E112ibds_v5"
"DZH318Z09LQP/02ZM","3 Years","122417","Virtual Machines Ebdsv5 Series","Standard_E112ibds_v5","Standard_E112ibds_v5"
"DZH318Z09V9H/000R","1 Year","41480","Esv5 Series DedicatedHost","Esv5_Type1","Esv5 Type1"
"DZH318Z09V9H/000N","3 Years","80147","Esv5 Series DedicatedHost","Esv5_Type1","Esv5 Type1"
"DZH318Z08NR9/01PF","1 Year","4171","Lasv3 Series Linux","Standard_L8as_v3","Standard_L8as_v3"
"DZH318Z08NR9/01PD","3 Years","8212","Lasv3 Series Linux","Standard_L8as_v3","Standard_L8as_v3"
"DZH318Z0CM29/0069","1 Year","783","Virtual Machines Eav4 Series","Standard_E2a_v4","E2a v4"
"DZH318Z0CM29/005M","3 Years","1577","Virtual Machines Eav4 Series","Standard_E2a_v4","E2a v4"
"DZH318Z0CM2D/008Q","3 Years","1577","Virtual Machines Easv4 Series","Standard_E2as_v4","E2as v4"
"DZH318Z0CM2D/008R","1 Year","783","Virtual Machines Easv4 Series","Standard_E2as_v4","E2as v4"
"DZH318Z08MC2/0298","3 Years","43461","Virtual Machines Ddv5 Series","Standard_D64d_v5","Standard_D64d_v5"
"DZH318Z08MC2/029D","1 Year","22493","Virtual Machines Ddv5 Series","Standard_D64d_v5","Standard_D64d_v5"
"DZH318Z09B5Z/006K","3 Years","3942","DCadsv5-series Linux","Standard_DC4ads_v5","Standard_DC4ads_v5"
"DZH318Z09B5Z/006L","1 Year","1752","DCadsv5-series Linux","Standard_DC4ads_v5","Standard_DC4ads_v5"
"DZH318Z092S2/010R","1 Year","9626","Virtual Machines Dplsv5 Series","Standard_D48pls_v5","Standard_D48pls_v5"
"DZH318Z092S2/010Q","3 Years","18599","Virtual Machines Dplsv5 Series","Standard_D48pls_v5","Standard_D48pls_v5"
"DZH318Z0CSHJ/01D9","1 Year","19019","Virtual Machines Dsv4 Series","Standard_D64s_v4","D64s v4"
"DZH318Z0CSHJ/01D8","3 Years","36749","Virtual Machines Dsv4 Series","Standard_D64s_v4","D64s v4"
"DZH318Z0BQ4X/0041","3 Years","1840","Virtual Machines FSv2 Series","Standard_F4s_v2","F4s v2"
"DZH318Z0BQ4X/0040","1 Year","1007","Virtual Machines FSv2 Series","Standard_F4s_v2","F4s v2"
"DZH318Z0D1L5/019L","1 Year","1788","Virtual Machines Edv4 Series","Standard_E4d_v4","E4d v4"
"DZH318Z0D1L5/019M","3 Years","3455","Virtual Machines Edv4 Series","Standard_E4d_v4","E4d v4"
"DZH318Z0D1L7/01RB","3 Years","12143","Virtual Machines Ev4 Series","Standard_E16_v4","E16 v4"
"DZH318Z0D1L7/01RP","1 Year","6285","Virtual Machines Ev4 Series","Standard_E16_v4","E16 v4"
"DZH318Z0CSHL/03J5","3 Years","12143","Virtual Machines Esv4 Series","Standard_E16s_v4","E16s v4"
"DZH318Z0CSHL/03J8","1 Year","6285","Virtual Machines Esv4 Series","Standard_E16s_v4","E16s v4"
"DZH318Z08NR9/01PC","1 Year","8342","Lasv3 Series Linux","Standard_L16as_v3","Standard_L16as_v3"
"DZH318Z08NR9/01PB","3 Years","16424","Lasv3 Series Linux","Standard_L16as_v3","Standard_L16as_v3"
"DZH318Z0K1LF/00B2","3 Years","147586","Virtual Machines HXrs Series","Standard_HX176rs","HX176rs"
"DZH318Z0K1LF/00B3","1 Year","73793","Virtual Machines HXrs Series","Standard_HX176rs","HX176rs"
"DZH318Z0K1LF/00B1","5 Years","163968","Virtual Machines HXrs Series","Standard_HX176rs","HX176rs"
"DZH318Z0BXNX/00GQ","3 Years","75762","Virtual Machines HCS Series","Standard_HC44-16rs","HC44-16rs"
"DZH318Z0BXNX/00H1","1 Year","30666","Virtual Machines HCS Series","Standard_HC44-16rs","HC44-16rs"
"DZH318Z09B6C/0056","1 Year","1458","DCasv5-series Linux","Standard_DC4as_v5","Standard_DC4as_v5"
"DZH318Z09B6C/0046","3 Years","3280","DCasv5-series Linux","Standard_DC4as_v5","Standard_DC4as_v5"
"DZH318Z08MC2/029K","1 Year","2812","Virtual Machines Ddv5 Series","Standard_D8d_v5","Standard_D8d_v5"
"DZH318Z08MC2/0297","3 Years","5433","Virtual Machines Ddv5 Series","Standard_D8d_v5","Standard_D8d_v5"
"DZH318Z0C622/017X","3 Years","63312","DSv3 Series Dedicated Host","Dsv3_Type4","Dsv3 Type4"
"DZH318Z0C622/017Z","1 Year","32927","DSv3 Series Dedicated Host","Dsv3_Type4","Dsv3 Type4"
"DZH318Z0CSHJ/01DC","1 Year","594","Virtual Machines Dsv4 Series","Standard_D2s_v4","D2s v4"
"DZH318Z0CSHJ/01DB","3 Years","1148","Virtual Machines Dsv4 Series","Standard_D2s_v4","D2s v4"
"DZH318Z0BX5L/02SH","3 Years","197539","Virtual Machines MSv2 Series","Standard_M208-104s_v2","M208-104s_v2"
"DZH318Z0BX5L/02MV","3 Years","197539","Virtual Machines MSv2 Series","Standard_M208-52s_v2","M208-52s_v2"
"DZH318Z0BX5L/02SG","1 Year","136396","Virtual Machines MSv2 Series","Standard_M208-104s_v2","M208-104s_v2"
"DZH318Z0BX5L/0033","3 Years","197539","Virtual Machines MSv2 Series","Standard_M208s_v2","M208s v2"
"DZH318Z0BX5L/02N7","1 Year","136396","Virtual Machines MSv2 Series","Standard_M208-52s_v2","M208-52s_v2"
"DZH318Z0BX5L/0034","1 Year","136396","Virtual Machines MSv2 Series","Standard_M208s_v2","M208s v2"
"DZH318Z0D1L4/01DJ","3 Years","2297","Virtual Machines Dv4 Series","Standard_D4_v4","D4 v4"
"DZH318Z0D1L4/01DK","1 Year","1189","Virtual Machines Dv4 Series","Standard_D4_v4","D4 v4"
"DZH318Z0BXNX/000W","3 Years","75762","Virtual Machines HCS Series","Standard_HC44rs","HC44rs"
"DZH318Z0BXNX/000Z","1 Year","30666","Virtual Machines HCS Series","Standard_HC44rs","HC44rs"
"DZH318Z08W28/001P","1 Year","39797","Dadsv5 Series Dedicated Host","Dadsv5_Type1","Dadsv5 Type1"
"DZH318Z08W28/0017","3 Years","76895","Dadsv5 Series Dedicated Host","Dadsv5_Type1","Dadsv5 Type1"
"DZH318Z0BQ4B/000K","3 Years","3792","Virtual Machines D Series","Standard_D3","D3"
"DZH318Z0BQ4B/0018","1 Year","1886","Virtual Machines D Series","Standard_D3","D3"
"DZH318Z0BQ4S/007X","3 Years","3792","Virtual Machines DS Series","Standard_DS3","DS3"
"DZH318Z0BQ4S/007W","1 Year","1886","Virtual Machines DS Series","Standard_DS3","DS3"
"DZH318Z092SH/014R","1 Year","713","Virtual Machines Epdsv5 Series","Standard_E2pds_v5","Standard_E2pds_v5"
"DZH318Z092SH/014Q","3 Years","1378","Virtual Machines Epdsv5 Series","Standard_E2pds_v5","Standard_E2pds_v5"
"DZH318Z093WZ/0406","3 Years","65671","Virtual Machines Easv5 Series","Standard_E96-48as_v5","E96-48as v5"
"DZH318Z093WZ/0409","1 Year","33987","Virtual Machines Easv5 Series","Standard_E96-48as_v5","E96-48as v5"
"DZH318Z0BQ50/003M","3 Years","1383","Virtual Machines DSv3 Series","Standard_D2s_v3","D2s v3"
"DZH318Z0BQ4K/003H","3 Years","1383","Virtual Machines Dv3 Series","Standard_D2_v3","D2 v3"
"DZH318Z0BQ4K/003G","1 Year","670","Virtual Machines Dv3 Series","Standard_D2_v3","D2 v3"
"DZH318Z0BQ50/003L","1 Year","670","Virtual Machines DSv3 Series","Standard_D2s_v3","D2s v3"
"DZH318Z0CSHK/02WM","1 Year","3577","Virtual Machines Edsv4 Series","Standard_E8-2ds_v4","E8-2ds v4"
"DZH318Z0CSHK/02WJ","3 Years","6911","Virtual Machines Edsv4 Series","Standard_E8-2ds_v4","E8-2ds v4"
"DZH318Z0CSHJ/01CW","3 Years","4594","Virtual Machines Dsv4 Series","Standard_D8s_v4","D8s v4"
"DZH318Z0CSHJ/01CZ","1 Year","2377","Virtual Machines Dsv4 Series","Standard_D8s_v4","D8s v4"
"DZH318Z0CM2D/021Q","3 Years","3196","Virtual Machines Easv4 Series","Standard_E4-2as_v4","E4-2as_v4"
"DZH318Z0CM2D/0221","1 Year","1598","Virtual Machines Easv4 Series","Standard_E4-2as_v4","E4-2as_v4"
"DZH318Z08M9R/0356","3 Years","41464","Virtual Machines Edv5 Series","Standard_E48d_v5","Standard_E48d_v5"
"DZH318Z08M9R/035F","1 Year","21459","Virtual Machines Edv5 Series","Standard_E48d_v5","Standard_E48d_v5"
"DZH318Z09LQP/00QQ","3 Years","63593","Virtual Machines Ebdsv5 Series","Standard_E64bds_v5","Standard_E64bds_v5"
"DZH318Z09LQP/00RC","1 Year","32912","Virtual Machines Ebdsv5 Series","Standard_E64bds_v5","Standard_E64bds_v5"
"DZH318Z0CM2D/0229","1 Year","25565","Virtual Machines Easv4 Series","Standard_E64-32as_v4","E64-32as_v4"
"DZH318Z0CM2D/022B","3 Years","51130","Virtual Machines Easv4 Series","Standard_E64-32as_v4","E64-32as_v4"
"DZH318Z0BQM3/000W","3 Years","8271","Virtual Machines LSv2 Series","Standard_L8s_v2","L8s v2"
"DZH318Z0BQM3/000V","1 Year","4152","Virtual Machines LSv2 Series","Standard_L8s_v2","L8s v2"
"DZH318Z093WZ/03ZZ","3 Years","43780","Virtual Machines Easv5 Series","Standard_E64-32as_v5","E64-32as v5"
"DZH318Z093WZ/0403","1 Year","22658","Virtual Machines Easv5 Series","Standard_E64-32as_v5","E64-32as v5"
"DZH318Z0BQ4W/00JZ","1 Year","32735","Virtual Machines MS Series","Standard_M64ls","M64ls"
"DZH318Z0BQ4W/00J1","3 Years","47775","Virtual Machines MS Series","Standard_M64ls","M64ls"
"DZH318Z09B6C/005B","1 Year","11661","DCasv5-series Linux","Standard_DC32as_v5","Standard_DC32as_v5"
"DZH318Z09B6C/0059","3 Years","26238","DCasv5-series Linux","Standard_DC32as_v5","Standard_DC32as_v5"
"DZH318Z092QL/00ZK","1 Year","1840","Virtual Machines Dpldsv5 Series","Standard_D8plds_v5","Standard_D8plds_v5"
"DZH318Z092QL/00ZG","3 Years","3555","Virtual Machines Dpldsv5 Series","Standard_D8plds_v5","Standard_D8plds_v5"
"DZH318Z09LR5/00WX","3 Years","6549","Virtual Machines Ebsv5 Series","Standard_E8bs_v5","Standard_E8bs_v5"
"DZH318Z09LR5/00WW","1 Year","3680","Virtual Machines Ebsv5 Series","Standard_E8bs_v5","Standard_E8bs_v5"
"DZH318Z0BQ34/004H","3 Years","741","Virtual Machines Dv2 Series","Standard_D1_v2","D1 v2"
"DZH318Z0BQ4C/002N","3 Years","741","Virtual Machines DSv2 Series","Standard_DS1_v2","DS1 v2"
"DZH318Z0BQ34/004G","1 Year","360","Virtual Machines Dv2 Series","Standard_D1_v2","D1 v2"
"DZH318Z0BQ4C/0060","1 Year","360","Virtual Machines DSv2 Series","Standard_DS1_v2","DS1 v2"
"DZH318Z0BX5L/02B6","1 Year","606170","Virtual Machines MSv2 Series","Standard_M416-104ms_v2","M416-104ms_v2"
"DZH318Z0BX5L/02BG","1 Year","606170","Virtual Machines MSv2 Series","Standard_M416-208ms_v2","M416-208ms_v2"
"DZH318Z0BX5L/002R","3 Years","877901","Virtual Machines MSv2 Series","Standard_M416ms_v2","M416ms v2"
"DZH318Z0BX5L/002Q","1 Year","606170","Virtual Machines MSv2 Series","Standard_M416ms_v2","M416ms v2"
"DZH318Z0BX5L/02BF","3 Years","877901","Virtual Machines MSv2 Series","Standard_M416-208ms_v2","M416-208ms_v2"
"DZH318Z0BX5L/02B5","3 Years","877901","Virtual Machines MSv2 Series","Standard_M416-104ms_v2","M416-104ms_v2"
"DZH318Z092SF/0107","3 Years","34833","Virtual Machines Dpdsv5 Series","Standard_D64pds_v5","Standard_D64pds_v5"
"DZH318Z092SF/0108","1 Year","18027","Virtual Machines Dpdsv5 Series","Standard_D64pds_v5","Standard_D64pds_v5"
"DZH318Z0BQ5B/0018","3 Years","133708","Virtual Machines NDS Series","Standard_ND24rs","ND24rs"
"DZH318Z0BQ5B/0016","1 Year","63225","Virtual Machines NDS Series","Standard_ND24rs","ND24rs"
"DZH318Z092SH/014F","3 Years","13781","Virtual Machines Epdsv5 Series","Standard_E20pds_v5","Standard_E20pds_v5"
"DZH318Z092SH/014J","1 Year","7132","Virtual Machines Epdsv5 Series","Standard_E20pds_v5","Standard_E20pds_v5"
"DZH318Z0BQ4C/0029","1 Year","721","Virtual Machines DSv2 Series","Standard_DS2_v2","DS2 v2"
"DZH318Z0BQ34/005M","3 Years","1482","Virtual Machines Dv2 Series","Standard_D2_v2","D2 v2"
